citic-activity-promotion_citic-activity-promotion_4  | 2018-11-03T10:45:27.749435031Z 2018-11-03 18:45:27 [XNIO-2 task-19] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:05 CST 2018,结束时间：Sat Oct 26 17:16:21 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:57:00.164039917Z 2018-11-03 19:57:00 [XNIO-2 task-12] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:57:04.115105829Z 2018-11-03 19:57:04 [XNIO-2 task-15] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:57:36.645207746Z 2018-11-03 19:57:36 [XNIO-2 task-16] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:57:39.056654390Z 2018-11-03 19:57:39 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:57:48.333012461Z 2018-11-03 19:57:48 [XNIO-2 task-1] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:58:21.502798496Z 2018-11-03 19:58:21 [XNIO-2 task-9] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:58:53.347575132Z 2018-11-03 19:58:53 [XNIO-2 task-8] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:24.596300091Z 2018-11-03 19:59:24 [XNIO-2 task-17] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:31.891920263Z 2018-11-03 19:59:31 [XNIO-2 task-11] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:37.198413500Z 2018-11-03 19:59:37 [XNIO-2 task-20] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:37.450971888Z 2018-11-03 19:59:37 [XNIO-2 task-18] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265569810698469376,"phone":"13847711516","citicOpenId":"46C4CEE0AFC64C06B547467475466662","isAuthenticated":false,"level":"1","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:37.451048211Z 2018-11-03 19:59:37 [XNIO-2 task-18] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"46C4CEE0AFC64C06B547467475466662","isAuthenticated":false,"level":"1","phone":"13847711516","uid":265569810698469376}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:42.629377287Z 2018-11-03 19:59:42 [XNIO-2 task-2] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.192815376Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265569810698469376,"phone":"13847711516","citicOpenId":"46C4CEE0AFC64C06B547467475466662","isAuthenticated":false,"level":"1","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.192904421Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"46C4CEE0AFC64C06B547467475466662","isAuthenticated":false,"level":"1","phone":"13847711516","uid":265569810698469376}
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:55:46.025780117Z 2018-11-03 19:55:46 [XNIO-2 task-11] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265568712579350528,"phone":"18749936185","citicOpenId":"BEB0220BFF164B51BB2B08CA0F62520B","isAuthenticated":false,"level":"1","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:55:46.026136525Z 2018-11-03 19:55:46 [XNIO-2 task-11] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"BEB0220BFF164B51BB2B08CA0F62520B","isAuthenticated":false,"level":"1","phone":"18749936185","uid":265568712579350528}
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:55:51.870597309Z 2018-11-03 19:55:51 [XNIO-2 task-13] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:57:05.147932785Z 2018-11-03 19:57:05 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:57:15.631051315Z 2018-11-03 19:57:15 [AsyncResolver-bootstrap-executor-0] INFO  com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:57:22.074356399Z 2018-11-03 19:57:22 [XNIO-2 task-4] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:57:24.793597583Z 2018-11-03 19:57:24 [XNIO-2 task-5] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265569253862670336,"phone":"18809042423","citicOpenId":"BF9577AA41594A439B5A3734C2AA0633","isAuthenticated":false,"level":"2","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:57:24.793654886Z 2018-11-03 19:57:24 [XNIO-2 task-5] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"BF9577AA41594A439B5A3734C2AA0633","isAuthenticated":false,"level":"2","phone":"18809042423","uid":265569253862670336}
       citic-activity-promotion_citic-activity-promotion_10 | 2018-11-03T11:57:27.257929105Z 2018-11-03 19:57:27 [XNIO-2 task-20] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265569253862670336,"phone":"18809042423","citicOpenId":"BF9577AA41594A439B5A3734C2AA0633","isAuthenticated":false,"level":"2","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:09.874219774Z 2018-11-03 20:21:09 [XNIO-2 task-17] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:11.057505611Z 2018-11-03 20:21:11 [XNIO-2 task-1] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:43.215431226Z 2018-11-03 20:21:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:43.368766579Z 2018-11-03 20:21:43 [XNIO-2 task-2] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265575371573821440,"phone":"18375718116","citicOpenId":"EED2139FBBDB4598B052952D7303A644","isAuthenticated":false,"level":"1","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:43.368860776Z 2018-11-03 20:21:43 [XNIO-2 task-2] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"EED2139FBBDB4598B052952D7303A644","isAuthenticated":false,"level":"1","phone":"18375718116","uid":265575371573821440}
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:57.249980379Z 2018-11-03 20:21:57 [XNIO-2 task-19] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:57.511280231Z 2018-11-03 20:21:57 [XNIO-2 task-15] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265575377915609088,"phone":"13856494586","citicOpenId":"103B601A75E44C809029B68876E8130C","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.194155597Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.202323400Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:15:53 CST 2018,结束时间：Sat Oct 26 17:16:16 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.204239988Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:11 CST 2018,结束时间：Sat Oct 26 17:16:26 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.206252184Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:07 CST 2018,结束时间：Sat Oct 26 17:16:32 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.207941002Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:05 CST 2018,结束时间：Sat Oct 26 17:16:21 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.209660268Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:15:53 CST 2018,结束时间：Sat Oct 26 17:16:16 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.211290007Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:03 CST 2018,结束时间：Sat Oct 26 17:16:19 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.213034159Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:13 CST 2018,结束时间：Sat Oct 26 17:16:34 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.215191198Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:09 CST 2018,结束时间：Sat Oct 26 17:16:29 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.215262951Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.controller.LotteryController - all product info :[{"4":"0.0"},{"7":"0.0"},{"1":"0.02"},{"2":"0.02"},{"3":"0.02"},{"5":"0.02"},{"6":"0.02"},{"8":"0.9"}],all weight is:0.9999999
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.215277877Z 2018-11-03 19:59:43 [XNIO-2 task-3] INFO  com.citic.activity.promotion.controller.LotteryController - seed is:0.10848665,uid is:,may product is:8
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.228861801Z 2018-11-03 19:59:43 [async-service-2] INFO  com.citic.activity.promotion.executor.AsyncPushDroitExecutor - getSign error, intput is UserInfoRequest(channelId=efead0d8420e4664a865e5462eb9b97f, sign=null, userToken=2bd2988f12b25738bf778086a3fd02f5, citic_open_id=null, channel_token=null)
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.235031740Z 2018-11-03 19:59:43 [async-service-2] INFO  com.citic.activity.promotion.executor.AsyncPushDroitExecutor - 书院权益发放 input is {"rightsId":"6fe9441d-2243-4e5f-92a2-af725986f3e3","sign":"YKz+/i76snHGPlTYs7TBZ0wyDdw/+eumZknc4gY0HdGTCygekAFUqhwJV5qoxjRTujxIhyoTBu6A/H5UOjeZXg==","channelId":"efead0d8420e4664a865e5462eb9b97f"}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T11:59:43.759140721Z 2018-11-03 19:59:43 [async-service-2] INFO  com.citic.activity.promotion.executor.AsyncPushDroitExecutor - 书院权益发放 output is {"status":100}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:00:15.229223590Z 2018-11-03 20:00:15 [XNIO-2 task-6] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:00:16.327878929Z 2018-11-03 20:00:16 [XNIO-2 task-5] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:00:23.137046371Z 2018-11-03 20:00:23 [XNIO-2 task-9] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:00:40.624152216Z 2018-11-03 20:00:40 [XNIO-2 task-13] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:00:46.090630946Z 2018-11-03 20:00:46 [XNIO-2 task-12] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:12.944886071Z 2018-11-03 20:01:12 [XNIO-2 task-17] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:44.953296902Z 2018-11-03 20:01:44 [XNIO-2 task-20] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265570343983251456,"phone":"13715732229","citicOpenId":"B0651E4B81464495A9632DF0756AA638","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:44.953343219Z 2018-11-03 20:01:44 [XNIO-2 task-20] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"B0651E4B81464495A9632DF0756AA638","isAuthenticated":false,"level":"0","phone":"13715732229","uid":265570343983251456}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:46.332117735Z 2018-11-03 20:01:46 [XNIO-2 task-18] INFO  com.citic.activity.promotion.filter.CheckFilter - 请求用户联盟结果{"statusCode":200,"message":"success","data":{"uid":265570343983251456,"phone":"13715732229","citicOpenId":"B0651E4B81464495A9632DF0756AA638","isAuthenticated":false,"level":"0","activityType":"4"}}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:46.332193847Z 2018-11-03 20:01:46 [XNIO-2 task-18] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"B0651E4B81464495A9632DF0756AA638","isAuthenticated":false,"level":"0","phone":"13715732229","uid":265570343983251456}
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:46.333664577Z 2018-11-03 20:01:46 [XNIO-2 task-18] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:46.344295587Z 2018-11-03 20:01:46 [XNIO-2 task-18] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:15:53 CST 2018,结束时间：Sat Oct 26 17:16:16 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:46.346506896Z 2018-11-03 20:01:46 [XNIO-2 task-18] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:11 CST 2018,结束时间：Sat Oct 26 17:16:26 CST 2019
       citic-activity-promotion_citic-activity-promotion_5  | 2018-11-03T12:01:46.348879874Z 2018-11-03 20:01:46 [XNIO-2 task-18] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 17:16:07 CST 2018,结束时间：Sat Oct 26 17:16:32 CST 2019
       citic-activity-promotion_citic-activity-promotion_7  | 2018-11-03T12:21:57.511324671Z 2018-11-03 20:21:57 [XNIO-2 task-15] INFO  com.citic.activity.promotion.filter.CheckFilter - get userInfo result is {"activityType":"4","citicOpenId":"103B601A75E44C809029B68876E8130C","isAuthenticated":false,"level":"0","phone":"13856494586","uid":265575377915609088}
       citic-activity-promotion_citic-activity-promotion_9  | 2018-11-03T12:05:05.516377842Z 2018-11-03 20:05:05 [XNIO-2 task-14] INFO  com.citic.activity.promotion.utils.DateUnit - 开始时间：Wed Oct 17 13:40:51 CST 2018,结束时间：Sat Oct 26 22:00:00 CST 2019
